tracker_file_name_current,question_current,question_match,status_current,id,matched_id,matched_tracker_file_name
Data Set #3-19report - Frank Stimson.csv,"What is the Medicare  tax rate for 2016 from the federal W-4 form for singles with income under $80,000?","What is the Federal income tax rate for 2020 from the federal W-4 form for singles with income under $80,000?",REJECTED,Data Set #3-19report - Frank Stimson.csv -Q13,Data Set #4-01 report - Frank Stimson.csv-Q11,Data Set #4-01 report - Frank Stimson.csv
Data Set #3-19report - Frank Stimson.csv,Which employee will have the highest Medicare  tax rate for 2016?,Which employee will have the highest federal income tax rate for 2016?,REJECTED,Data Set #3-19report - Frank Stimson.csv -Q14,Data Set #2-11 report - Frank Stimson.csv-Q12,Data Set #2-11 report - Frank Stimson.csv
Data Set #3-19report - Frank Stimson.csv,Which employee will have the lowest Medicare  tax rate for 2016?,Which employee will have the lowest NJ State income tax rate for 2016?,REJECTED,Data Set #3-19report - Frank Stimson.csv -Q15,Data Set #3-3 report - Frank Stimson.csv -Q15,Data Set #3-3 report - Frank Stimson.csv
Data Set #3-19report - Frank Stimson.csv,"Was there a different Medicare  tax rate for 2016 for married filing jointly with income above $150,000?","Was there a different Medicare  tax rate for 2016 for married filing jointly with income above $150,000?",REJECTED,Data Set #3-19report - Frank Stimson.csv -Q3,Data Set #2-29 report - Frank Stimson.csv-Q13,Data Set #2-29 report - Frank Stimson.csv
Data Set #3-19report - Frank Stimson.csv,"What is the Medicare  tax rate for 2016 from the federal W-4 form for a head of household with income under $60,000?","What is the Medicare  tax rate for 2016 from the federal W-4 form for a head of household with income under $60,000?",REJECTED,Data Set #3-19report - Frank Stimson.csv -Q5,Data Set #2-29 report - Frank Stimson.csv-Q2,Data Set #2-29 report - Frank Stimson.csv
Data Set #3-19report - Frank Stimson.csv,"What is the Medicare  tax rate for 2016 from the federal W-4 form for married filing jointly with income over $80,000?","What is the Federal income tax rate for 2016 from the federal W-4 form for married filing jointly with income over $80,000?",REJECTED,Data Set #3-19report - Frank Stimson.csv -Q6,Data Set #2-11 report - Frank Stimson.csv-Q7,Data Set #2-11 report - Frank Stimson.csv
Data Set #3-19report - Frank Stimson.csv,"What is the Medicare  tax rate for 2016 from the federal W-4 form for married filing separately with income between $80,000 - $149,000?","What is the Federal income tax rate for 2016 from the federal W-4 form for married filing separately with income between $80,000 - $149,000?",REJECTED,Data Set #3-19report - Frank Stimson.csv -Q8,Data Set #2-11 report - Frank Stimson.csv-Q8,Data Set #2-11 report - Frank Stimson.csv
Data Set #3-19report - Frank Stimson.csv,"What is the Medicare  tax rate for 2016 from the federal W-4 form for married filing separately with income over $150,000?","What is the Federal income tax rate for 2020 from the federal W-4 form for married filing separately with income over $150,000?",REJECTED,Data Set #3-19report - Frank Stimson.csv -Q9,Data Set #4-01 report - Frank Stimson.csv-Q10,Data Set #4-01 report - Frank Stimson.csv
Data Set #3-2 report - Frank Stimson.csv,Which employee will have the highest NY State income tax rate for 2016?,Which employee will have the highest NJ State income tax rate for 2020?,REJECTED,Data Set #3-2 report - Frank Stimson.csv -Q14,Data Set #5-41 report - Frank Stimson.csv -Q14,Data Set #3-3 report - Frank Stimson.csv
Data Set #3-2 report - Frank Stimson.csv,Which employee will have the lowest NY State income tax rate for 2016?,Which employee will have the lowest NJ State income tax rate for 2020?,REJECTED,Data Set #3-2 report - Frank Stimson.csv -Q15,Data Set #5-41 report - Frank Stimson.csv -Q15,Data Set #3-3 report - Frank Stimson.csv
Data Set #3-20 report - Frank Stimson.csv,"What is the Federal income tax rate for 2017 from the federal W-4 form for singles with income between $80,000 - $149,000?","What is the Federal income tax rate for 2020 from the federal W-4 form for singles with income over $150,000?",REJECTED,Data Set #3-20 report - Frank Stimson.csv -Q11,Data Set #4-01 report - Frank Stimson.csv-Q13,Data Set #4-01 report - Frank Stimson.csv
Data Set #3-20 report - Frank Stimson.csv,"What is the Federal income tax rate for 2017 from the federal W-4 form for singles with income under $80,000?","What is the Federal income tax rate for 2020 from the federal W-4 form for singles with income under $80,000?",REJECTED,Data Set #3-20 report - Frank Stimson.csv -Q13,Data Set #4-01 report - Frank Stimson.csv-Q11,Data Set #4-01 report - Frank Stimson.csv
Data Set #3-20 report - Frank Stimson.csv,Which employee will have the highest federal income tax rate for 2017?,Which employee will have the highest federal income tax rate for 2016?,REJECTED,Data Set #3-20 report - Frank Stimson.csv -Q14,Data Set #2-11 report - Frank Stimson.csv-Q12,Data Set #2-11 report - Frank Stimson.csv
Data Set #3-20 report - Frank Stimson.csv,Which employee will have the lowest federal income tax rate for 2017?,Which employee will have the lowest federal income tax rate for 2020?,REJECTED,Data Set #3-20 report - Frank Stimson.csv -Q15,Data Set #4-01 report - Frank Stimson.csv-Q15,Data Set #4-01 report - Frank Stimson.csv
Data Set #3-20 report - Frank Stimson.csv,"What is the Federal income tax rate for 2017 from the federal W-4 form for married filing separately with income over $150,000?","What is the Federal income tax rate for 2020 from the federal W-4 form for married filing separately with income over $150,000?",REJECTED,Data Set #3-20 report - Frank Stimson.csv -Q9,Data Set #4-01 report - Frank Stimson.csv-Q10,Data Set #4-01 report - Frank Stimson.csv
Data Set #3-21 report - Frank Stimson.csv,"What is the NY State income tax rate for 2017 from the IT-2104 form for singles with income between $80,000 - $149,000?","What is the NJ State income tax rate for 2020 from the NJ-W4 form for singles with income between $80,000 - $149,000?",REJECTED,Data Set #3-21 report - Frank Stimson.csv -Q11,Data Set #4-03 report - Frank Stimson.csv-Q12,Data Set #5-40 report - Frank Stimson.csv
Data Set #3-21 report - Frank Stimson.csv,"What is the NY State income tax rate for 2017 from the IT-2104 form for singles with income over $150,000?","What is the NJ State income tax rate for 2020 from the NJ-W4 form for singles with income over $150,000?",REJECTED,Data Set #3-21 report - Frank Stimson.csv -Q12,Data Set #4-03 report - Frank Stimson.csv-Q13,Data Set #5-40 report - Frank Stimson.csv
Data Set #3-21 report - Frank Stimson.csv,"What is the NY State income tax rate for 2017 from the IT-2104 form for singles with income under $80,000?","What is the NJ State income tax rate for 2020 from the NJ-W4 form for singles with income under $80,000?",REJECTED,Data Set #3-21 report - Frank Stimson.csv -Q13,Data Set #4-03 report - Frank Stimson.csv-Q11,Data Set #5-40 report - Frank Stimson.csv
Data Set #3-21 report - Frank Stimson.csv,Which employee will have the highest NY State income tax rate for 2017?,Which employee will have the highest NJ State income tax rate for 2020?,REJECTED,Data Set #3-21 report - Frank Stimson.csv -Q14,Data Set #5-41 report - Frank Stimson.csv -Q14,Data Set #3-22 report - Frank Stimson.csv
Data Set #3-21 report - Frank Stimson.csv,Which employee will have the lowest NY State income tax rate for 2017?,Which employee will have the lowest NJ State income tax rate for 2020?,REJECTED,Data Set #3-21 report - Frank Stimson.csv -Q15,Data Set #5-41 report - Frank Stimson.csv -Q15,Data Set #3-22 report - Frank Stimson.csv
Data Set #3-21 report - Frank Stimson.csv,"What is the NY State income tax rate for 2017 from the IT-2104 form for married filing separately with income between $80,000 - $149,000?","What is the NJ State income tax rate for 2016 from the NJ-W4 form for married filing separately with income between $80,000 - $149,000?",REJECTED,Data Set #3-21 report - Frank Stimson.csv -Q8,Data Set #3-3 report - Frank Stimson.csv -Q8,Data Set #5-40 report - Frank Stimson.csv
Data Set #3-21 report - Frank Stimson.csv,"What is the NY State income tax rate for 2017 from the IT-2104 form for married filing separately with income over $150,000?","What is the NJ State income tax rate for 2020 from the NJ-W4 form for married filing separately with income over $150,000?",REJECTED,Data Set #3-21 report - Frank Stimson.csv -Q9,Data Set #5-41 report - Frank Stimson.csv -Q9,Data Set #5-40 report - Frank Stimson.csv
Data Set #3-23 report - Frank Stimson.csv,"What is the CT State income tax rate for 2017 from the CT-W4 form for married filing separately with income over $150,000?","What is the NJ State income tax rate for 2020 from the NJ-W4 form for married filing separately with income over $150,000?",REJECTED,Data Set #3-23 report - Frank Stimson.csv -Q10,Data Set #5-41 report - Frank Stimson.csv -Q9,Data Set #3-22 report - Frank Stimson.csv
Data Set #3-23 report - Frank Stimson.csv,"What is the CT State income tax rate for 2017 from the CT-W4 form for married filing separately with income under $80,000?","What is the NJ State income tax rate for 2016 from the NJ-W4 form for married filing separately with income under $80,000?",REJECTED,Data Set #3-23 report - Frank Stimson.csv -Q11,Data Set #3-3 report - Frank Stimson.csv -Q10,Data Set #3-22 report - Frank Stimson.csv
Data Set #3-23 report - Frank Stimson.csv,"What is the CT State income tax rate for 2017 from the CT-W4 form for singles with income between $80,000 - $149,000?","What is the NJ State income tax rate for 2016 from the NJ-W4 form for singles with income between $80,000 - $149,000?",REJECTED,Data Set #3-23 report - Frank Stimson.csv -Q12,Data Set #3-3 report - Frank Stimson.csv -Q11,Data Set #3-22 report - Frank Stimson.csv
Data Set #3-23 report - Frank Stimson.csv,"What is the CT State income tax rate for 2017 from the CT-W4 form for singles with income over $150,000?","What is the NJ State income tax rate for 2020 from the NJ-W4 form for singles with income over $150,000?",REJECTED,Data Set #3-23 report - Frank Stimson.csv -Q13,Data Set #4-03 report - Frank Stimson.csv-Q13,Data Set #3-22 report - Frank Stimson.csv
Data Set #3-23 report - Frank Stimson.csv,"What is the CT State income tax rate for 2017 from the CT-W4 form for singles with income under $80,000?","What is the NJ State income tax rate for 2020 from the NJ-W4 form for singles with income under $80,000?",REJECTED,Data Set #3-23 report - Frank Stimson.csv -Q14,Data Set #5-41 report - Frank Stimson.csv -Q13,Data Set #3-22 report - Frank Stimson.csv
Data Set #3-23 report - Frank Stimson.csv,Which employee will have the lowest CT State income tax rate for 2017?,Which employee will have the lowest NJ State income tax rate for 2018?,REJECTED,Data Set #3-23 report - Frank Stimson.csv -Q15,Data Set #3-41 report - Frank Stimson.csv-Q15,Data Set #3-22 report - Frank Stimson.csv
Data Set #3-23 report - Frank Stimson.csv,"Does CT have additional taxes for income above $100,000?","What is the NJ State income tax rate for 2020 from the NJ-W4 form for singles with income between $80,000 - $149,000?",REJECTED,Data Set #3-23 report - Frank Stimson.csv -Q2,Data Set #5-41 report - Frank Stimson.csv -Q11,Data Set #3-30 report - Frank Stimson.csv
Data Set #3-23 report - Frank Stimson.csv,"What is the CT State income tax rate for 2017 from the CT-W4 form for married filing separately with income between $80,000 - $149,000?","What is the NJ State income tax rate for 2020 from the NJ-W4 form for married filing separately with income between $80,000 - $149,000?",REJECTED,Data Set #3-23 report - Frank Stimson.csv -Q9,Data Set #5-41 report - Frank Stimson.csv -Q8,Data Set #3-22 report - Frank Stimson.csv
Data Set #3-24 report - Frank Stimson.csv,Which employee has the highest contribution percentage for their 401k in 2017?,Which employee has the highest contribution percentage for their 401k in 2017?,REJECTED,Data Set #3-24 report - Frank Stimson.csv -Q14,Data Set #2-34 report - Frank Stimson.csv-Q9,Data Set #2-34 report - Frank Stimson.csv
Data Set #3-24 report - Frank Stimson.csv,Which employee has the lowest contribution percentage for their 401k in 2017?,What is the estimated employer contribution match dollar for employee 401ks in 2020?,REJECTED,Data Set #3-24 report - Frank Stimson.csv -Q15,Data Set #4-05 report - Frank Stimson.csv-Q9,Data Set #4-05 report - Frank Stimson.csv
Data Set #3-24 report - Frank Stimson.csv,How many employees do not contribute to their 401k in 2020?,What is the estimated employer contribution match dollar for employee 401ks in 2017?,REJECTED,Data Set #3-24 report - Frank Stimson.csv -Q2,Data Set #2-34 report - Frank Stimson.csv-Q11,Data Set #2-34 report - Frank Stimson.csv
Data Set #3-24 report - Frank Stimson.csv,How many employees does the company contribute to their 401k while they contribute zero?,What is the employer contribution percentage for a 401k for employees working for the company more than 20 years?,REJECTED,Data Set #3-24 report - Frank Stimson.csv -Q3,Data Set #2-15 report - Frank Stimson.csv-Q12,Data Set #2-15 report - Frank Stimson.csv
Data Set #3-32 report - Frank Stimson.csv,What were the total hours for carryover vacation days in 2017?,What were the total hours for carryover vacation days in 2016?,REJECTED,Data Set #3-32 report - Frank Stimson.csv -Q13,Data Set #3-13 report - Frank Stimson.csv -Q13,Data Set #3-13 report - Frank Stimson.csv
